"t_IDs" "AKN" "ALPHAT" "ALD" "ALMAVE" "AGREF" "AGRE1" "AGRE2" "RAUTEFR" "RQLCR" "RAUTEFS" "RQICRMIN" "RQICRMAX" "RQICRT1" "TFVL" "TFVI" "TFVR" "TFVS" "RDTFAC" "RACCEF" "RRIMEF" "RAGGEF" "REVASX" "RNINTR" "RNINTS" "RKDN" "RKDX" "TENTR" "TENTRX" "VVN" "VVX" "ALFX" "REFLCAPE" "FNEBC" "GCVRE" "GREDDL" "GREDDI" "GREDDR" "GREDDS" "GCVTURB" "ECMNP" "GAMAP1" "FENTRT" "FEVAPC" "RREVASXCS" "RLWINHF_ICE" "RLWINHF_LIQ" "RSWINHF_ICE" "RSWINHF_LIQ" "GWDAMP" "GWDBC" "GWDCD" "GWDLT" "GWDSE" "GWDPROF" "GWDVALI" "HOBST"
"GCM_6-443" 0.137932494282722 2.13200306892395 1.67941915988922 17.1326065063477 -0.47917777299881 1.98587143421173 7.3083348274231 0.00112816004548222 0.000302121654385701 0.00210698903538287 1.24289289971102e-08 4.21221229771618e-05 -75.0581512451172 0.120377726852894 0.153125122189522 4.7369556427002 2.79889583587646 2.45240330696106 1.91688776016235 0.526019632816315 1.26039361953735 2.30491625785589e-08 4629909.5 440913.96875 5.53839563508518e-05 0.000122997691505589 6.8840968197037e-06 6.70043737045489e-05 -2.83154678344727 -41.8560409545898 0.0858660861849785 7.39720058441162 5.84899091720581 0.498101830482483 0.981417775154114 0.82989102602005 0.0756030678749084 0.504653453826904 2.24669147428358e-05 9327.6962890625 1.03064095973969 2.81549453735352 7.94682264328003 0.629349648952484 0.744217574596405 0.906050145626068 0.614880919456482 0.783789217472076 0.203416675329208 4.6874418258667 1.65643846988678 0.126257061958313 0.00134401395916939 0.291505366563797 0.669402778148651 1.8589198589325
"GCM_6-444" 0.140148013830185 1.64800333976746 0.533876836299896 1.94664227962494 -0.0951172783970833 2.02993607521057 0.573373556137085 0.00712977815419435 0.000231692683883011 0.000941487669479101 5.11489410826016e-08 1.07752694020746e-05 -61.4701766967773 0.0601208470761776 0.152026563882828 5.8932204246521 1.47150981426239 2.4400954246521 1.56333482265472 0.12567001581192 1.16469323635101 5.04828108205401e-07 2426735.25 3155637.75 4.43159515270963e-05 0.000403961748816073 2.57520900959207e-06 6.12417061347514e-05 -3.77616477012634 -34.1839256286621 0.048744834959507 5.05988073348999 17.687479019165 0.704971075057983 0.569855093955994 0.634888708591461 0.328694999217987 0.797963440418243 4.86615317640826e-05 2225.82299804688 1.47254765033722 1.40858161449432 4.58237075805664 0.746861159801483 0.777328073978424 0.529097616672516 0.93474417924881 0.542686462402344 0.364656120538712 3.69014978408813 8.33876514434814 1.29248309135437 0.00180154980625957 0.851793825626373 0.45336839556694 3.18910598754883
"GCM_6-445" 0.140433803200722 2.2937273979187 1.15858447551727 7.64960289001465 -0.477742224931717 3.56020593643188 2.04499578475952 0.000634922762401402 2.73178011411801e-05 0.000790712016168982 4.35420055566738e-08 5.55742226424627e-05 -69.8175506591797 0.133134096860886 0.168738603591919 5.35561180114746 0.217323288321495 1.42063140869141 1.13560009002686 0.17966590821743 1.46113061904907 3.62802161646414e-08 6609736.5 902172.437499999 4.44723045802675e-05 0.00047060422366485 4.49146455139271e-06 4.9142927309731e-05 -3.68414282798767 -26.8885803222656 0.0972655341029167 7.69262170791626 15.8026399612427 0.81147301197052 0.757308542728424 0.352564245462418 0.575492024421692 0.056712668389082 9.61992554948666e-06 2739.45043945312 1.97347950935364 2.69609928131104 4.2384181022644 0.13915990293026 0.538341343402863 0.872137784957886 0.971424520015717 0.838901042938232 0.256205201148987 0.776012182235718 1.4928572177887 1.80935990810394 0.000206057651666924 0.301525592803955 0.968950212001801 1.27385294437408
"GCM_6-446" 0.227025866508484 1.72152638435364 0.934490919113159 24.5076141357422 -0.301175683736801 4.38027477264404 8.72378253936768 0.00444200308993459 0.000315166544169188 0.00103811279404908 4.35147562427574e-09 9.14446809474613e-06 -80.8225860595703 0.00484739011153578 0.185796439647675 5.4324049949646 1.6583948135376 1.76284968852997 0.503908634185791 0.435063362121582 1.61321794986725 3.5894377248269e-08 63507536 1299924.875 4.64914119220339e-05 0.000499868358019739 9.20747061172733e-06 9.07988942344673e-05 -1.68281364440918 -49.1018409729004 0.0577929988503456 6.75585317611694 14.7351188659668 0.484454274177551 0.236945822834969 0.723014533519745 0.275883942842484 0.829404413700104 5.83586333959829e-05 3026.9404296875 1.19157743453979 2.55719876289368 8.60530757904053 0.470161706209183 0.704094707965851 0.764363706111908 0.642942190170288 0.641507387161255 0.445597559213638 0.43466854095459 4.71298503875732 1.27031421661377 0.00198098039254546 0.591972649097443 0.289888113737106 1.89067435264587
"GCM_6-447" 0.131316050887108 1.79232609272003 2.76598882675171 3.58209419250488 -0.28366020321846 1.30186879634857 1.47548043727875 0.000175356413819827 0.000162942495080642 0.0013119833311066 8.24997883341893e-08 1.3713148291572e-05 -58.0432968139648 0.0747958421707153 0.0927222669124603 7.7597131729126 2.50755405426025 1.25040328502655 0.359405517578125 1.77462434768677 1.63813865184784 1.5604346259579e-08 10631650 3014748.25 3.75115778297186e-05 0.000567797163967043 5.04426952829817e-06 0.000109861350210849 -1.57501208782196 -26.5813121795654 0.0540059469640255 6.36459922790527 10.3719930648804 0.544290244579315 0.196729198098183 0.805928528308868 0.14920474588871 0.379723221063614 7.88624492997769e-06 3202.05541992188 1.22747468948364 1.380859375 2.37291812896729 0.748477458953857 0.799704551696777 0.810266017913818 0.934808075428009 0.945392668247223 0.268495172262192 1.87111127376556 1.9738290309906 0.808364629745483 0.001448834547773 0.972443401813507 0.0218066684901714 4.32294511795044
"GCM_6-448" 0.245678380131721 2.14514374732971 1.35431098937988 1.06185150146484 -0.189122527837753 0.639573514461517 8.92065715789795 0.000586488924454898 1.79575581569224e-05 0.00457191746681929 1.63168607514308e-08 5.07098684465745e-06 -89.3586959838867 0.0447736494243145 0.0339732021093369 3.8450973033905 2.90461349487305 1.64393532276154 0.429827809333801 0.651270806789398 1.61871767044067 2.31837745445773e-07 9082932 364292.9375 6.05885579716414e-05 0.000214121522731148 3.08210474031512e-06 7.52225605538115e-05 -4.26198673248291 -48.0461463928223 0.056263156235218 6.77947807312012 15.5995597839355 0.37551286816597 0.559817314147949 0.652437210083008 0.160765185952187 0.43661293387413 7.37097507226282e-05 7285.0712890625 1.13182961940765 2.57939052581787 5.25769233703613 0.207419097423553 0.812192559242249 0.721026062965393 0.739583611488342 0.582241058349609 0.00754297012463212 2.42314100265503 3.57213997840881 0.587106108665466 0.000185783152119257 0.862785160541534 0.0647779479622841 1.07533168792725
"GCM_6-449" 0.257578760385513 0.886023759841919 0.600400686264038 28.0304412841797 -0.39872682094574 4.08759737014771 3.45919752120972 0.00856767408549785 9.04454063856974e-05 0.00105802353937179 6.25486196170756e-09 5.28015261807013e-05 -71.8251647949219 0.0126535324379802 0.045319240540266 4.57007694244385 1.07765316963196 2.0221004486084 0.750656247138977 0.677492797374725 1.94369542598724 2.10736885719598e-08 11266571 3625461.25 5.46250557817984e-05 0.000504177121911198 5.16964746566373e-06 5.32923804712482e-05 -2.52176547050476 -35.1796875 0.0828566700220108 1.30093502998352 1.84166777133942 0.641803443431854 0.93059241771698 0.892933547496796 0.350122094154358 0.755557060241699 4.12158551625908e-05 8835.6865234375 1.81795215606689 1.73393678665161 5.25247001647949 0.386849969625473 0.815757572650909 0.996158719062805 0.678008556365967 0.503401637077332 0.691754519939423 1.23091888427734 4.1268138885498 1.59938788414001 0.00415457785129547 0.227449834346771 0.788871228694916 2.45080423355103
"GCM_6-450" 0.150809526443481 1.79391407966614 1.20802462100983 23.0960807800293 -0.0633890926837921 1.48439264297485 1.46219646930695 0.00119596510194242 4.22160810558125e-05 0.000999874784611165 2.40069226720152e-07 6.73041631671368e-06 -72.1518020629883 0.0460114851593971 0.126263201236725 4.19298315048218 2.38702797889709 1.76237213611603 0.479050099849701 1.50478506088257 0.16947540640831 1.53734475816236e-07 11485381 184652.640625 6.96707866154611e-05 0.000153889981447719 6.86532439431176e-06 7.27747537894174e-05 -4.21772336959839 -35.5612449645996 0.0604805424809456 5.9962272644043 1.19876039028168 0.924830138683319 0.348114877939224 0.351300805807114 0.662727117538452 0.339915543794632 7.68560130381957e-05 3356.52026367188 1.03354012966156 2.42437601089478 1.24264311790466 0.0849793702363968 0.652056336402893 0.86015784740448 0.69154018163681 0.696564018726349 0.58768755197525 1.65894114971161 5.95796203613281 1.85062491893768 0.000196006236365065 0.547095894813538 0.494094789028168 3.24862313270569
"GCM_6-451" 0.100404411554337 2.70519232749939 2.51220607757568 4.31593561172485 -0.309000462293625 0.255793690681457 9.03536224365234 0.000564011628739536 1.21017255878542e-05 0.00375830754637718 1.12488720560577e-07 1.02583305761073e-06 -80.4600219726562 0.0769873633980751 0.1103825122118 6.30087423324585 2.28477501869202 1.94105076789856 1.21428394317627 0.889817655086517 1.91688716411591 4.5394095593565e-08 2872623.25 3274166.75 6.6334949224256e-05 0.000286265421891585 9.05114939087071e-06 8.96988349268213e-05 -2.99561786651611 -47.4250106811523 0.0279917996376753 3.72050714492798 8.81674003601074 0.698640882968903 0.257469743490219 0.60451352596283 0.100277833640575 0.827152073383331 2.41763991652988e-05 2767.11254882812 1.20199751853943 1.03192615509033 1.3155699968338 0.498498499393463 0.965350985527039 0.957579016685486 0.622977912425995 0.713857769966125 0.806100606918335 3.77486777305603 1.03006327152252 1.91372680664062 0.00155741174239665 0.806533694267273 0.935196936130524 3.43184113502502
"GCM_6-452" 0.126855611801147 1.82285344600677 0.929680824279785 5.39157581329346 -0.153170600533485 0.783270955085754 5.63359689712524 0.000625378219410777 4.56264388049022e-05 0.00146227283403277 1.08470077364587e-09 6.07966012466932e-06 -75.4787063598633 0.00421906309202314 0.0901565626263618 4.14443397521973 2.04517936706543 1.99843788146973 0.624375283718109 1.14824450016022 1.72757959365845 2.8556485176523e-07 2910802.25 644587.3125 4.45664336439222e-05 0.000130510379676707 4.90214415549417e-06 0.00011658660514513 -4.32819271087646 -40.0339775085449 0.0837350413203239 3.03594970703125 13.0655155181885 0.756850838661194 0.937742054462433 0.164149388670921 0.143159464001656 0.680763423442841 7.55850414861925e-05 6585.52294921875 1.06681656837463 0.793044209480286 6.97133922576904 0.770062327384949 0.925956428050995 0.665830254554749 0.782215774059296 0.679116904735565 0.803717970848083 3.83784484863281 1.19473993778229 0.218527674674988 0.000470221391879022 0.857406198978424 0.0445576682686806 2.88068675994873
"GCM_6-453" 0.216406464576721 2.03484392166138 1.62490332126617 20.4130344390869 -0.200987204909325 0.105063952505589 0.103864572942257 0.000368373788660392 1.51879121403908e-05 0.00289564812555909 8.74956995744469e-08 5.05247680848698e-06 -87.8784942626953 0.104470208287239 0.0551670379936695 6.49668264389038 2.43573975563049 1.47317504882812 0.790558636188507 0.379725068807602 0.376404643058777 2.00757810375762e-07 5786432 457252.65625 3.98734919144772e-05 0.000464080279925838 5.04062154504936e-06 4.02694531658199e-05 -1.9664009809494 -28.7771835327148 0.0709167048335075 6.61823272705078 17.4210586547852 0.64962112903595 0.779318928718567 0.593873023986816 0.62484747171402 0.210088610649109 1.46616621350404e-05 1317.21423339844 1.05666589736938 2.673748254776 3.16612124443054 0.942236363887787 0.873111963272095 0.695425748825073 0.826070725917816 0.844738483428955 0.777722120285034 1.88693678379059 5.65978717803955 0.830176711082458 0.00242708949372172 0.69342041015625 0.852094650268555 2.80464291572571
"GCM_6-454" 0.124719567596912 2.66993141174316 1.43373286724091 13.9892244338989 -0.0498410351574421 3.12967443466187 1.22800934314728 0.00177606393117458 7.21620963304304e-05 0.00106009736191481 7.53981225898315e-07 3.27455563819967e-06 -85.7268753051758 0.103977978229523 0.0863309353590012 3.41431164741516 0.598329424858093 2.23097324371338 0.661951065063477 1.87933015823364 1.93353414535522 2.75417193051908e-07 1294909 2136639.75 3.56061100319494e-05 0.000355665426468477 5.28896407558932e-06 0.000106889150629286 -4.267258644104 -33.2348670959473 0.0917600989341736 2.7849588394165 17.2044239044189 0.806078553199768 0.584191918373108 0.216208606958389 0.470732063055038 0.476751685142517 1.91531053133076e-05 5333.43017578125 1.05090045928955 1.36469876766205 8.47189331054688 0.18561364710331 0.767638146877289 0.669022917747498 0.871230602264404 0.590562880039215 0.513735830783844 3.90590786933899 5.31594562530518 1.13854420185089 0.000334222306264564 0.15300640463829 0.192642405629158 1.73473465442657
"GCM_6-455" 0.161978542804718 2.14811754226685 1.72666084766388 22.2111415863037 -0.158604681491852 0.0725237429142001 8.38442802429199 0.000451261526905 8.85050540091469e-05 0.00501865800470114 3.19871373832826e-09 1.19268941034534e-06 -88.3250045776367 0.0811159685254097 0.126372426748276 7.84649515151978 1.90811145305634 2.79704284667969 0.208126187324524 1.52719402313232 0.922571778297424 1.98082219071694e-07 12652691 518275.53125 6.75099581712857e-05 0.000219834779272787 7.76919750933303e-06 7.99236440798268e-05 -2.65537858009338 -35.7060317993164 0.081277884542942 5.63469409942627 15.4212865829468 0.7103630900383 0.983040034770966 0.781739950180054 0.813903629779816 0.723266780376434 7.31138243281748e-06 5319.40380859375 1.47444045543671 2.91610932350159 8.20952033996582 0.328685402870178 0.697927296161652 0.779552698135376 0.615800857543945 0.508698999881744 0.877259075641632 1.84965300559998 0.670245289802551 0.82848995923996 0.00129481044132262 0.480265319347382 0.0384579449892044 4.27894830703735
"GCM_6-456" 0.0950978025794029 1.33296346664429 2.22597146034241 17.2125453948975 -0.432423681020737 0.478356659412384 6.08820867538452 0.000370721507351846 3.13673481286969e-05 0.00240360945463181 2.56029046852291e-08 8.24966627988034e-06 -68.8968887329102 0.0338577963411808 0.0941642597317696 6.48303842544556 0.986236929893494 2.36191964149475 0.517980217933655 0.742431581020355 0.408352345228195 1.97682119562614e-08 2554285 685127 6.99627125868574e-05 0.000523600436281413 6.34654588793637e-06 0.000103526217571925 -2.91425800323486 -39.6149101257324 0.0723195821046829 7.46776008605957 13.2505340576172 0.955676019191742 0.496932655572891 0.87870454788208 0.355262339115143 0.126844868063927 1.04980044852709e-05 4546.4345703125 1.56208598613739 1.95189893245697 2.61806273460388 0.299260824918747 0.924726128578186 0.759004235267639 0.886669099330902 0.584335446357727 0.560281872749329 2.20381093025208 3.74687600135803 1.40775287151337 0.000121402998047415 0.526060402393341 0.672288715839386 1.26990115642548
"GCM_6-457" 0.126482158899307 2.58007502555847 1.12259185314178 3.1279182434082 -0.0572898015379906 1.32459735870361 8.43620586395264 0.00106271891854703 9.46583968470805e-05 0.00152033579070121 1.04834301239976e-08 3.2097665098263e-05 -87.0402374267578 0.0060684341005981 0.0774530172348022 5.10895872116089 0.992621421813965 1.44790720939636 0.858766794204712 0.170738965272903 0.724876701831818 3.41430819617017e-07 4038138 120441.1328125 4.91646133014001e-05 0.000513593258801848 8.94376626092708e-06 5.37084561074153e-05 -1.59873521327972 -44.9499931335449 0.0272473301738501 6.31437301635742 6.67741584777832 0.62009996175766 0.0456902198493481 0.556859016418457 0.0826226249337196 0.764593005180359 6.41731749055907e-05 4201.25146484375 1.31931364536285 2.96279501914978 7.70852279663086 0.979726612567902 0.743458330631256 0.752958953380585 0.853630125522614 0.605436503887177 0.19941334426403 4.68585538864136 9.30594253540039 0.647880792617798 0.000837277271784842 0.0146453185006976 0.96220076084137 2.9863224029541
"GCM_6-458" 0.147598892450333 2.41778469085693 1.16705048084259 23.7035732269287 -0.229113474488258 0.141106188297272 7.08515644073486 0.000466879166197032 0.000260112952673808 0.00327175972051918 3.08808296267671e-07 1.46285401569912e-05 -87.7322387695312 0.0270845629274845 0.11349018663168 4.45454072952271 0.624048411846161 2.15718483924866 0.481835156679154 1.21747183799744 0.348054319620133 8.92544846919918e-08 4953085.5 3473696.5 6.78960277582519e-05 0.000456685724202543 5.79779361942201e-06 6.96211136528291e-05 -2.95717811584473 -46.2518844604492 0.0401182323694229 5.95393562316895 6.67847299575806 0.351747959852219 0.130184456706047 0.393608301877975 0.0589615479111671 0.741901695728302 2.47575771936681e-05 2393.22509765625 1.53931725025177 2.56334328651428 9.3063268661499 0.0143974777311087 0.644248127937317 0.927301824092865 0.779020607471466 0.52125084400177 0.530610144138336 3.81291055679321 9.80106163024902 1.56424760818481 0.0022163474932313 0.959322035312653 0.292487770318985 1.72843074798584
"GCM_6-459" 0.111888371407986 2.76975321769714 1.22246253490448 18.3692646026611 -0.425035327672958 2.50587892532349 4.49949169158936 0.000372713053366169 3.68660366802942e-05 0.00510653201490641 8.91516016565674e-09 3.0557086574845e-05 -71.1992797851562 0.0338911227881908 0.0971408635377884 6.75299549102783 1.25975739955902 2.32221961021423 1.09870362281799 1.65086591243744 0.502854347229004 8.19560668219311e-08 2455095.25 1938171.375 6.14434902672656e-05 0.000571154290810227 8.50884589453926e-06 4.56868910987396e-05 -2.75812315940857 -36.828010559082 0.0539044737815857 4.53657865524292 4.39159679412842 0.574692487716675 0.987969100475311 0.545819997787476 0.726079761981964 0.941968023777008 7.80433674663072e-06 4644.6572265625 1.71883654594421 2.0186824798584 7.79414176940918 0.338674306869507 0.874588549137115 0.980051398277283 0.842756986618042 0.837868273258209 0.0763637870550156 3.26597714424133 3.77823543548584 0.384376764297485 0.00236060400493443 0.00351173244416714 0.425229132175446 2.44812917709351
"GCM_6-460" 0.074964739382267 1.61632859706879 2.97598552703857 28.0220222473145 -0.419822931289673 1.2023012638092 9.46145629882812 0.000263067457126453 2.72902234428329e-05 0.00145743181928992 9.11038398498931e-07 6.6434105974622e-05 -73.284309387207 0.0497108586132526 0.0525238066911697 4.57234954833984 0.295320451259613 1.62194859981537 0.611802935600281 1.12341582775116 1.94858598709106 3.95178219037007e-08 48283436 208263.4375 3.78916629415471e-05 0.000575257174205035 5.8793007156055e-06 4.98161098221317e-05 -1.82760488986969 -35.166316986084 0.0642259642481804 4.79550933837891 15.1330995559692 0.796059787273407 0.726664841175079 0.0723508968949318 0.404926091432571 0.296686202287674 1.41570353662246e-06 5880.19482421875 1.18292808532715 1.55001366138458 4.94641494750977 0.540807902812958 0.69067794084549 0.542002439498901 0.612390518188477 0.574270129203796 0.416225969791412 0.729307651519776 9.46345901489258 0.852121591567993 0.00112575374078006 0.138541206717491 0.850494027137756 2.44170784950256
"GCM_6-461" 0.185031846165657 2.31557273864746 0.872090399265289 24.4497203826904 -0.0265271216630936 0.00344259710982453 7.7933087348938 0.000967954227235168 4.57221758551896e-05 0.000722973491065204 4.46246275487283e-07 6.01433312112931e-05 -81.542594909668 0.0745202377438545 0.160795629024506 5.04422569274902 1.90265285968781 0.351065814495087 1.63897931575775 0.469374775886536 0.514722168445587 2.90652309331563e-07 11854174 811623.187499999 3.73407056031283e-05 0.000580712978262454 9.35565003601369e-06 8.99685401236638e-05 -2.55708479881287 -40.5625381469727 0.0494975186884403 6.57232284545898 6.90903186798096 0.481972128152847 0.374000281095505 0.0441809706389904 0.445033937692642 0.172318026423454 4.46886269855895e-06 4069.16455078125 1.94829082489014 1.11762356758118 9.77381610870361 0.921421766281128 0.771418452262878 0.632847428321838 0.809583902359009 0.974677205085754 0.356102079153061 4.17550182342529 1.81917583942413 0.899650752544403 0.000122346027637832 0.131239742040634 0.486158937215805 4.86359882354736
"GCM_6-462" 0.18138886988163 1.87380540370941 0.523760557174683 13.493634223938 -0.227314874529839 2.49633979797363 1.49559891223907 0.000932479742914438 3.29818649333901e-05 0.000888111419044435 3.79875366718352e-08 2.03619765670737e-05 -82.7380447387695 0.0717682391405106 0.0196344330906868 6.82444477081299 0.254465162754059 1.59844553470612 0.478995680809021 1.55034852027893 1.7658189535141 8.3743984191642e-08 46485968 3262716.5 6.19227575953119e-05 0.000539590197149664 7.22630147720338e-06 9.13135154405609e-05 -3.44549179077148 -43.3137474060059 0.0586142279207707 5.7723970413208 7.27693843841553 0.887522280216217 0.200617969036102 0.694649457931519 0.876529395580292 0.419535100460052 3.30266811943147e-06 2797.08081054688 1.3364292383194 2.61404514312744 5.84327983856201 0.330503225326538 0.671098470687866 0.665231049060822 0.944058179855347 0.683139204978943 0.154163047671318 4.00610780715942 6.65462350845337 1.89471864700317 0.000881914107594639 0.805778384208679 0.926319181919098 1.68676424026489
"GCM_6-463" 0.0948482528328896 2.09074068069458 0.773096859455109 27.757511138916 -0.34076589345932 0.578220903873444 8.17895030975342 0.00234312424436212 0.000584012595936656 0.00773815624415874 4.62128078027035e-08 7.12974815542111e-06 -67.4799728393555 0.0209536161273718 0.0561519674956799 4.14088678359985 0.248487010598183 2.33049869537354 1.60039710998535 0.188856095075607 0.650239884853363 2.89212955806306e-08 70716896 1727782.125 3.22165578836575e-05 0.00054902903502807 8.52951416163705e-06 4.84917545691133e-05 -3.35826730728149 -43.7275161743164 0.0125723909586668 7.62938833236694 3.89584589004517 0.847133100032806 0.0937098488211632 0.346238136291504 0.486674666404724 0.398558259010315 1.36262246996921e-06 4928.814453125 1.18520855903625 1.11461436748505 3.95781183242798 0.319731503725052 0.957660496234894 0.803057551383972 0.801896274089813 0.524635374546051 0.474006474018097 4.27324104309082 6.07444477081299 0.660428524017334 0.000446827820269391 0.875957310199738 0.878531932830811 4.42398500442505
"GCM_6-464" 0.161450177431107 2.48284840583801 0.937776565551758 26.5862922668457 -0.317252725362778 1.99218642711639 0.118154890835285 0.00221416493877768 2.03151030291337e-05 0.000664679741021246 7.02376690142613e-09 1.92444940694258e-06 -59.7944793701172 0.0368121415376663 0.130151882767677 4.0555419921875 1.61458659172058 2.16004204750061 1.60614728927612 1.25376605987549 1.02543926239014 4.38306102523711e-08 1905926 1442666.625 4.29278989031445e-05 0.000186808640137315 5.68014365853742e-06 5.02339244121686e-05 -1.21617066860199 -39.1375846862793 0.055650133639574 4.50327920913696 10.9597120285034 0.968673348426819 0.661538064479828 0.8964684009552 0.363147020339966 0.337164968252182 2.95642767014215e-05 8221.4365234375 1.16639959812164 2.75394511222839 2.39369678497314 0.885885000228882 0.836740791797638 0.59879195690155 0.776206135749817 0.683884501457214 0.558014273643494 2.25807785987854 8.85970211029053 1.29322230815887 0.000169716018717736 0.666914284229279 0.486977964639664 1.32771444320679
"GCM_6-465" 0.27031010389328 1.8270388841629 0.537820875644684 12.9629669189453 -0.124128483235836 3.64145064353943 2.33442783355713 0.000806109281256795 0.000109443797555286 0.00162462308071554 3.61243962743174e-07 8.66248046804685e-06 -79.7412948608398 0.0248353686183691 0.16521917283535 4.34306669235229 1.73274600505829 1.26944541931152 0.143070355057716 1.47786474227905 1.799436211586 1.41135870990183e-07 1575019.25 7556802.50000001 4.87190263811499e-05 0.000283182336715981 4.06626213589334e-06 0.000111092842416838 -4.35057783126831 -41.5560264587402 0.0488349124789238 3.61355686187744 2.35772895812988 0.42594313621521 0.245211496949196 0.294714957475662 0.245205879211426 0.824871420860291 2.19524263229687e-05 8100.76904296875 1.16479051113129 2.93689703941345 4.08218765258789 0.532281041145325 0.835654437541962 0.828982770442963 0.74526572227478 0.589491307735443 0.231912806630135 0.61650812625885 3.04764890670776 1.01586151123047 0.00743542471900582 0.0721102952957153 0.717775106430054 1.38605630397797
"GCM_6-466" 0.122488580644131 2.0605673789978 1.73914861679077 1.29832053184509 -0.475726634263992 0.858895599842072 7.17408084869385 0.000863425259012729 0.000111762012238614 0.003307462669909 3.68083412638498e-08 4.46013109467458e-05 -59.3273773193359 0.0552052222192287 0.0495303273200989 4.05410671234131 0.255528092384338 1.72279930114746 0.669757902622223 1.53513324260712 1.48838019371033 7.66086856174298e-08 18543014 1554694.5 4.1814950236585e-05 0.000250471755862236 6.84792075844598e-06 5.07675031258259e-05 -3.35092878341675 -26.7186546325684 0.0355268158018589 7.8913254737854 8.09498596191406 0.93817126750946 0.599172592163086 0.947478175163269 0.00746978214010596 0.656836450099945 3.93382251786534e-05 2794.69018554687 1.86767685413361 2.43033170700073 8.14284896850586 0.27446585893631 0.832092046737671 0.880660176277161 0.697683572769165 0.836842179298401 0.09043999761343 3.34187579154968 7.39018392562866 0.706210792064667 0.000451450614491478 0.799525856971741 0.370362013578415 1.65868151187897
"GCM_6-467" 0.134282603859901 1.99629294872284 0.686966717243195 9.3238000869751 -0.204971671104431 4.15511798858643 5.65009164810181 0.00026936674839817 2.77105973509606e-05 0.00744286784902215 7.7865429659596e-08 7.52418554839097e-06 -55.7995185852051 0.107148326933384 0.108438193798065 7.42308378219604 1.66281533241272 2.57097506523132 1.06796884536743 1.42093646526337 1.52438187599182 6.20170013121424e-08 4468037 187193.046875 3.15280813083518e-05 0.000270697521045804 6.62622414893121e-06 9.62885387707502e-05 -2.64633631706238 -37.2489967346191 0.0660149902105331 5.22590017318726 14.3192090988159 0.884503245353699 0.399535089731216 0.685593008995056 0.855311453342438 0.285949140787125 1.64073719588487e-06 2449.5244140625 1.43043184280396 1.30110538005829 0.659766972064972 0.97689014673233 0.79743629693985 0.93854808807373 0.984856009483337 0.517711400985718 0.438572078943253 3.08884167671204 5.50305700302124 1.77459728717804 0.00142456567846239 0.564756810665131 0.654653310775757 2.09059143066406
"GCM_6-468" 0.180051133036613 1.15181612968445 0.986606776714325 10.9164266586304 -0.488122910261154 1.86349904537201 4.64814519882202 0.00445928238332271 0.000136499002110213 0.000844858062919229 8.12677683370566e-07 1.50320238390123e-06 -79.7119598388672 0.0748988687992096 0.0101359430700541 7.4011926651001 2.24617528915405 1.77575945854187 1.63088631629944 1.44185936450958 1.59342098236084 6.36438755918789e-07 2323752 953702.5 3.69944718840998e-05 0.000118231677333824 5.07479398947908e-06 6.92857211106457e-05 -2.47949004173279 -40.7408180236816 0.0777717456221581 7.0777153968811 14.2564525604248 0.870939135551453 0.661438643932343 0.768936455249786 0.0576437599956989 0.751713216304779 8.3806211478077e-05 3287.09106445312 1.76022815704346 1.21245741844177 5.64275217056274 0.814175248146057 0.580312192440033 0.659548997879028 0.569447159767151 0.660397589206696 0.293252527713776 2.01930212974548 3.44366931915283 0.196499362587929 0.00215278682298958 0.712796151638031 0.45262998342514 1.16723465919495
"GCM_6-469" 0.168617457151413 2.4953088760376 2.05242609977722 11.2668743133545 -0.282842814922333 1.23796224594116 0.423775732517243 0.000408793945098296 2.01065031433245e-05 0.00326908985152841 3.15014034413252e-07 4.62069465356762e-06 -89.1802291870117 0.0227942261844873 0.10544927418232 5.23146104812622 2.53693079948425 2.25462317466736 1.74388468265533 0.945238769054413 0.596484005451202 1.01439042055063e-07 4027706.5 1424619.5 5.34859464096371e-05 0.000337596167810261 6.90273736836389e-06 6.4010928326752e-05 -2.03124737739563 -38.9990196228027 0.094399556517601 4.15629529953003 0.238926067948342 0.153279349207878 0.389564543962479 0.724526703357697 0.00147103576455265 0.523255050182343 3.15241159114521e-05 6025.3720703125 1.48775029182434 2.53958201408386 3.27227282524109 0.270547777414322 0.740228593349457 0.712480843067169 0.635485529899597 0.707953989505768 0.567960500717163 4.68912744522095 4.25994253158569 1.45126056671143 0.00459515070542693 0.213651180267334 0.448804557323456 2.49329257011414
